id,commune_name,commune_name_ascii,daira_name,daira_name_ascii,wilaya_code,wilaya_name,wilaya_name_ascii
1321,خيران,Khirane,ششار,Chechar,40,خنشلة,Khenchela
1309,بابار,Babar,بابار,Babar,40,خنشلة,Khenchela
1316,المحمل,El Mahmal,أولاد رشاش,Ouled Rechache,40,خنشلة,Khenchela
1324,أولاد رشاش,Ouled Rechache,أولاد رشاش,Ouled Rechache,40,خنشلة,Khenchela
1314,جلال,Djellal,ششار,Chechar,40,خنشلة,Khenchela
1328,يابوس,Yabous,بوحمامة,Bouhmama,40,خنشلة,Khenchela
1320,خنشلة,Khenchela,خنشلة,Khenchela,40,خنشلة,Khenchela
1319,قايس,Kais,قايس,Kais,40,خنشلة,Khenchela
1313,شلية,Chelia,بوحمامة,Bouhmama,40,خنشلة,Khenchela
1325,الرميلة,Remila,قايس,Kais,40,خنشلة,Khenchela
1327,تاوزيانت,Taouzianat,قايس,Kais,40,خنشلة,Khenchela
1310,بغاي,Baghai,الحامة,El Hamma,40,خنشلة,Khenchela
1315,الحامة,El Hamma,الحامة,El Hamma,40,خنشلة,Khenchela
1318,انسيغة,Ensigha,الحامة,El Hamma,40,خنشلة,Khenchela
1326,طامزة,Tamza,الحامة,El Hamma,40,خنشلة,Khenchela
1308,عين الطويلة,Ain Touila,عين الطويلة,Ain Touila,40,خنشلة,Khenchela
1323,متوسة,M'toussa,عين الطويلة,Ain Touila,40,خنشلة,Khenchela
1311,بوحمامة,Bouhmama,بوحمامة,Bouhmama,40,خنشلة,Khenchela
1317,الولجة,El Oueldja,ششار,Chechar,40,خنشلة,Khenchela
1322,مصارة,M'sara,بوحمامة,Bouhmama,40,خنشلة,Khenchela
1312,ششار,Chechar,ششار,Chechar,40,خنشلة,Khenchela
1349,سوق أهراس,Souk Ahras,سوق أهراس,Souk Ahras,41,سوق أهراس,Souk Ahras
1329,عين سلطان,Ain Soltane,سدراتة,Sedrata,41,سوق أهراس,Souk Ahras
1347,سدراتة,Sedrata,سدراتة,Sedrata,41,سوق أهراس,Souk Ahras
1334,الحنانشة,Hanencha,المشروحة,Mechroha,41,سوق أهراس,Souk Ahras
1337,المشروحة,Machroha,المشروحة,Mechroha,41,سوق أهراس,Souk Ahras
1330,عين الزانة,Ain Zana,أولاد إدريس,Ouled Driss,41,سوق أهراس,Souk Ahras
1341,أولاد إدريس,Ouled Driss,أولاد إدريس,Ouled Driss,41,سوق أهراس,Souk Ahras
1351,ترقالت,Terraguelt,أم العظايم,Oum El Adhaim,41,سوق أهراس,Souk Ahras
1343,أم العظايم,Oum El Adhaim,أم العظايم,Oum El Adhaim,41,سوق أهراس,Souk Ahras
1340,وادي الكبريت,Oued Kebrit,أم العظايم,Oum El Adhaim,41,سوق أهراس,Souk Ahras
1352,تيفاش,Tiffech,مداوروش,M'daourouche,41,سوق أهراس,Souk Ahras
1345,الراقوبة,Ragouba,مداوروش,M'daourouche,41,سوق أهراس,Souk Ahras
1332,الدريعة,Drea,تاورة,Taoura,41,سوق أهراس,Souk Ahras
1350,تاورة,Taoura,تاورة,Taoura,41,سوق أهراس,Souk Ahras
1353,الزعرورية,Zaarouria,تاورة,Taoura,41,سوق أهراس,Souk Ahras
1333,الحدادة,Haddada,الحدادة,Haddada,41,سوق أهراس,Souk Ahras
1335,الخضارة,Khedara,الحدادة,Haddada,41,سوق أهراس,Souk Ahras
1342,أولاد مومن,Ouled Moumen,الحدادة,Haddada,41,سوق أهراس,Souk Ahras
1339,المراهنة,Merahna,المراهنة,Merahna,41,سوق أهراس,Souk Ahras
1344,ويلان,Ouillen,المراهنة,Merahna,41,سوق أهراس,Souk Ahras
1348,سيدي فرج,Sidi Fredj,المراهنة,Merahna,41,سوق أهراس,Souk Ahras
1331,بئر بوحوش,Bir Bouhouche,بئر بوحوش,Bir Bouhouche,41,سوق أهراس,Souk Ahras
1346,سافل الويدان,Safel El Ouiden,بئر بوحوش,Bir Bouhouche,41,سوق أهراس,Souk Ahras
1336,خميسة,Khemissa,سدراتة,Sedrata,41,سوق أهراس,Souk Ahras
1338,مداوروش,M'daourouche,مداوروش,M'daourouche,41,سوق أهراس,Souk Ahras
1354,الزوابي,Zouabi,بئر بوحوش,Bir Bouhouche,41,سوق أهراس,Souk Ahras
1369,حجوط,Hadjout,حجوط,Hadjout,42,تيبازة,Tipaza
1375,مراد,Merad,حجوط,Hadjout,42,تيبازة,Tipaza
1374,مناصر,Menaceur,سيدي أعمر,Sidi Amar,42,تيبازة,Tipaza
1355,أغبال,Aghbal,قوراية,Gouraya,42,تيبازة,Tipaza
1377,الناظور,Nador,سيدي أعمر,Sidi Amar,42,تيبازة,Tipaza
1381,سيدي عامر,Sidi-Amar,سيدي أعمر,Sidi Amar,42,تيبازة,Tipaza
1368,قوراية,Gouraya,قوراية,Gouraya,42,تيبازة,Tipaza
1376,مسلمون,Messelmoun,قوراية,Gouraya,42,تيبازة,Tipaza
1364,شرشال,Cherchell,شرشال,Cherchell,42,تيبازة,Tipaza
1370,حجرة النص,Hadjret Ennous,شرشال,Cherchell,42,تيبازة,Tipaza
1378,سيدي غيلاس,Sidi Ghiles,شرشال,Cherchell,42,تيبازة,Tipaza
1365,الداموس,Damous,الداموس,Damous,42,تيبازة,Tipaza
1373,الأرهاط,Larhat,الداموس,Damous,42,تيبازة,Tipaza
1367,فوكة,Fouka,فوكة,Fouka,42,تيبازة,Tipaza
1357,عين تاقورايت,Ain Tagourait,بواسماعيل,Bou Ismail,42,تيبازة,Tipaza
1360,بوهارون,Bou Haroun,بواسماعيل,Bou Ismail,42,تيبازة,Tipaza
1361,بواسماعيل,Bou Ismail,بواسماعيل,Bou Ismail,42,تيبازة,Tipaza
1371,خميستي,Khemisti,بواسماعيل,Bou Ismail,42,تيبازة,Tipaza
1356,أحمر العين,Ahmer El Ain,أحمر العين,Ahmar El Ain,42,تيبازة,Tipaza
1362,بورقيقة,Bourkika,أحمر العين,Ahmar El Ain,42,تيبازة,Tipaza
1366,دواودة,Douaouda,فوكة,Fouka,42,تيبازة,Tipaza
1379,سيدي راشد,Sidi Rached,أحمر العين,Ahmar El Ain,42,تيبازة,Tipaza
1358,الحطاطبة,Attatba,القليعة,Kolea,42,تيبازة,Tipaza
1363,الشعيبة,Chaiba,القليعة,Kolea,42,تيبازة,Tipaza
1372,القليعة,Kolea,القليعة,Kolea,42,تيبازة,Tipaza
1380,سيدي سميان,Sidi Semiane,شرشال,Cherchell,42,تيبازة,Tipaza
1382,تيبازة,Tipaza,تيبازة,Tipaza,42,تيبازة,Tipaza
1359,بني ميلك,Beni Mileuk,الداموس,Damous,42,تيبازة,Tipaza
1394,مشيرة,El Mechira,التلاغمة,Teleghma,43,ميلة,Mila
1393,العياضي برباس,El Ayadi Barbes,عين البيضاء أحريش,Ain Beida Harriche,43,ميلة,Mila
1384," عين البيضاء أحريش",Ain Beida Harriche,عين البيضاء أحريش,Ain Beida Harriche,43,ميلة,Mila
1411,تسالة لمطاعي,Tassala Lematai,ترعي باينان,Terrai Bainen,43,ميلة,Mila
1410,ترعي باينان,Terrai Bainen,ترعي باينان,Terrai Bainen,43,ميلة,Mila
1387,اعميرة اراس,Amira Arres,ترعي باينان,Terrai Bainen,43,ميلة,Mila
1408,تسدان حدادة,Tassadane Haddada,تسدان حدادة,Tassadane Haddada,43,ميلة,Mila
1399,مينار زارزة,Minar Zarza,تسدان حدادة,Tassadane Haddada,43,ميلة,Mila
1406,سيدي مروان,Sidi Merouane,سيدي مروان,Sidi Merouane,43,ميلة,Mila
1391,الشيقارة,Chigara,سيدي مروان,Sidi Merouane,43,ميلة,Mila
1397,حمالة,Hamala,القرارم قوقة,Grarem Gouga,43,ميلة,Mila
1396,القرارم قوقة,Grarem Gouga,القرارم قوقة,Grarem Gouga,43,ميلة,Mila
1412,تيبرقنت,Tiberguent,الرواشد,Rouached,43,ميلة,Mila
1404,الرواشد,Rouached,الرواشد,Rouached,43,ميلة,Mila
1392,دراحي بوصلاح,Derrahi Bousselah,بوحاتم,Bouhatem,43,ميلة,Mila
1414,زغاية,Zeghaia,وادي النجاء,Oued Endja,43,ميلة,Mila
1401,وادي النجاء,Oued Endja,وادي النجاء,Oued Endja,43,ميلة,Mila
1383,أحمد راشدي,Ahmed Rachedi,وادي النجاء,Oued Endja,43,ميلة,Mila
1407,تاجنانت,Tadjenanet,تاجنانت,Tadjenanet,43,ميلة,Mila
1385,عين الملوك,Ain Mellouk,شلغوم العيد,Chelghoum Laid,43,ميلة,Mila
1403,أولاد اخلوف,Ouled Khalouf,تاجنانت,Tadjenanet,43,ميلة,Mila
1388,بن يحي عبد الرحمن,Benyahia Abderrahmane,تاجنانت,Tadjenanet,43,ميلة,Mila
1409,التلاغمة,Teleghma,التلاغمة,Teleghma,43,ميلة,Mila
1402,وادي سقان,Oued Seguen,التلاغمة,Teleghma,43,ميلة,Mila
1400,وادي العثمانية,Oued Athmenia,شلغوم العيد,Chelghoum Laid,43,ميلة,Mila
1386,عين التين,Ain Tine,ميلة,Mila,43,ميلة,Mila
1390,شلغوم العيد,Chelghoum Laid,شلغوم العيد,Chelghoum Laid,43,ميلة,Mila
1413,يحي بني قشة,Yahia Beniguecha,فرجيوة,Ferdjioua,43,ميلة,Mila
1395,فرجيوة,Ferdjioua,فرجيوة,Ferdjioua,43,ميلة,Mila
1405,سيدي خليفة,Sidi Khelifa,ميلة,Mila,43,ميلة,Mila
1398,ميلة,Mila,ميلة,Mila,43,ميلة,Mila
1389,بوحاتم,Bouhatem,بوحاتم,Bouhatem,43,ميلة,Mila
1440,خميس مليانة,Khemis-Miliana,خميس,Khemis,44,عين الدفلة,Aïn Defla
1446,سيدي الأخضر,Sidi-Lakhdar,خميس,Khemis,44,عين الدفلة,Aïn Defla
1415,عين البنيان,Ain-Benian,حمام ريغة,Hammam Righa,44,عين الدفلة,Aïn Defla
1420,عين التركي,Ain-Torki,حمام ريغة,Hammam Righa,44,عين الدفلة,Aïn Defla
1437,حمام ريغة,Hammam-Righa,حمام ريغة,Hammam Righa,44,عين الدفلة,Aïn Defla
1429,بوراشد,Bourached,جليدة,Djelida,44,عين الدفلة,Aïn Defla
1439,الحسينية,Hoceinia,بومدفع,Boumedfaa,44,عين الدفلة,Aïn Defla
1430,جليدة,Djelida,جليدة,Djelida,44,عين الدفلة,Aïn Defla
1421,عريب,Arib,العامرة,El Amra,44,عين الدفلة,Aïn Defla
1431,جمعة أولاد الشيخ,Djemaa Ouled Cheikh,جليدة,Djelida,44,عين الدفلة,Aïn Defla
1434,العامرة,El-Amra,العامرة,El Amra,44,عين الدفلة,Aïn Defla
1435,العطاف,El-Attaf,العطاف,El Attaf,44,عين الدفلة,Aïn Defla
1449,تبركانين,Tiberkanine,العطاف,El Attaf,44,عين الدفلة,Aïn Defla
1416,عين بويحيى,Ain-Bouyahia,العبادية,El Abadia,44,عين الدفلة,Aïn Defla
1433,العبادية,El-Abadia,العبادية,El Abadia,44,عين الدفلة,Aïn Defla
1447,تاشتة زقاغة,Tacheta Zegagha,العبادية,El Abadia,44,عين الدفلة,Aïn Defla
1422,بربوش,Birbouche,جندل,Djendel,44,عين الدفلة,Aïn Defla
1432,جندل,Djendel,جندل,Djendel,44,عين الدفلة,Aïn Defla
1425,بن علال,Ben Allal,مليانة,Miliana,44,عين الدفلة,Aïn Defla
1443,وادي الشرفاء,Oued Chorfa,جندل,Djendel,44,عين الدفلة,Aïn Defla
1428,بومدفع,Boumedfaa,بومدفع,Boumedfaa,44,عين الدفلة,Aïn Defla
1418,عين الاشياخ,Ain-Lechiakh,عين الاشياخ,Ain Lechiakh,44,عين الدفلة,Aïn Defla
1419,عين السلطان,Ain-Soltane,عين الاشياخ,Ain Lechiakh,44,عين الدفلة,Aïn Defla
1444,واد الجمعة,Oued Djemaa,عين الاشياخ,Ain Lechiakh,44,عين الدفلة,Aïn Defla
1436,الماين,El-Maine,الروينة,Rouina,44,عين الدفلة,Aïn Defla
1445,الروينة,Rouina,الروينة,Rouina,44,عين الدفلة,Aïn Defla
1450,زدين,Zeddine,الروينة,Rouina,44,عين الدفلة,Aïn Defla
1426,بئر ولد خليفة,Bir-Ould-Khelifa,برج الأمير خالد,Bordj El Emir Khaled,44,عين الدفلة,Aïn Defla
1427,برج الأمير خالد,Bordj-Emir-Khaled,برج الأمير خالد,Bordj El Emir Khaled,44,عين الدفلة,Aïn Defla
1448,طارق بن زياد,Tarik-Ibn-Ziad,برج الأمير خالد,Bordj El Emir Khaled,44,عين الدفلة,Aïn Defla
1423,بطحية,Bathia,بطحية,Bathia,44,عين الدفلة,Aïn Defla
1424,بلعاص,Belaas,بطحية,Bathia,44,عين الدفلة,Aïn Defla
1438,الحسانية,Hassania,بطحية,Bathia,44,عين الدفلة,Aïn Defla
1417,عين الدفلى,Ain-Defla,عين الدفلى,Ain Defla,44,عين الدفلة,Aïn Defla
1442,مليانة,Miliana,مليانة,Miliana,44,عين الدفلة,Aïn Defla
1441,المخاطرية,Mekhatria,العامرة,El Amra,44,عين الدفلة,Aïn Defla
1462,تيوت,Tiout,عين الصفراء,Ain Sefra,45,النعامة,Naâma
1459,مغرار,Moghrar,مغرار,Moghrar,45,النعامة,Naâma
1453,عسلة,Asla,عسلة,Asla,45,النعامة,Naâma
1456,القصدير,Kasdir,مكمن بن عمار,Mekmen Ben Amar,45,النعامة,Naâma
1457,مكمن بن عمار,Makmen Ben Amar,مكمن بن عمار,Mekmen Ben Amar,45,النعامة,Naâma
1452,عين الصفراء,Ain Sefra,عين الصفراء,Ain Sefra,45,النعامة,Naâma
1458,المشرية,Mecheria,المشرية,Mecheria,45,النعامة,Naâma
1455,البيوض,El Biodh,المشرية,Mecheria,45,النعامة,Naâma
1451,عين بن خليل,Ain Ben Khelil,المشرية,Mecheria,45,النعامة,Naâma
1460,النعامة,Naama,النعامة,Naama,45,النعامة,Naâma
1454,جنين بورزق,Djenienne Bourezg,مغرار,Moghrar,45,النعامة,Naâma
1461,سفيسيفة,Sfissifa,سفيسيفة,Sfissifa,45,النعامة,Naâma
1486,سيدي بومدين,Sidi Boumediene,عين الأربعاء,Ain Larbaa,46,عين تيموشنت,Aïn Témouchent
1489,تامزورة,Tamzoura,عين الأربعاء,Ain Larbaa,46,عين تيموشنت,Aïn Témouchent
1471,شعبة اللحم,Chaabat El Ham,المالح,El Maleh,46,عين تيموشنت,Aïn Témouchent
1474,المالح,El Maleh,المالح,El Maleh,46,عين تيموشنت,Aïn Témouchent
1483,أولاد الكيحل,Ouled Kihal,المالح,El Maleh,46,عين تيموشنت,Aïn Témouchent
1472,شنتوف,Chentouf,حمام بوحجر,Hammam Bou Hadjar,46,عين تيموشنت,Aïn Témouchent
1490,تارقة,Terga,المالح,El Maleh,46,عين تيموشنت,Aïn Témouchent
1481,وادي الصباح,Oued Sebbah,عين الأربعاء,Ain Larbaa,46,عين تيموشنت,Aïn Témouchent
1473,العامرية,El Amria,العامرية,El Amria,46,عين تيموشنت,Aïn Témouchent
1479,حاسي الغلة,Hassi El Ghella,العامرية,El Amria,46,عين تيموشنت,Aïn Témouchent
1482,أولاد بوجمعة,Ouled Boudjemaa,العامرية,El Amria,46,عين تيموشنت,Aïn Témouchent
1463,أغلال,Aghlal,عين الكيحل,Ain Kihel,46,عين تيموشنت,Aïn Témouchent
1465,عين الكيحل,Ain Kihal,عين الكيحل,Ain Kihel,46,عين تيموشنت,Aïn Témouchent
1467,عين الطلبة,Ain Tolba,عين الكيحل,Ain Kihel,46,عين تيموشنت,Aïn Témouchent
1468,عقب الليل,Aoubellil,عين الكيحل,Ain Kihel,46,عين تيموشنت,Aïn Témouchent
1469,بني صاف,Beni Saf,بني صاف,Beni Saf,46,عين تيموشنت,Aïn Témouchent
1478,الحساسنة,Hassasna,حمام بوحجر,Hammam Bou Hadjar,46,عين تيموشنت,Aïn Témouchent
1476,الأمير عبد القادر,Emir Abdelkader,بني صاف,Beni Saf,46,عين تيموشنت,Aïn Témouchent
1488,سيدي صافي,Sidi Safi,بني صاف,Beni Saf,46,عين تيموشنت,Aïn Témouchent
1484,ولهاصة الغرابة,Oulhaca El Gheraba,ولهاصة الغرابة,Oulhassa Gheraba,46,عين تيموشنت,Aïn Témouchent
1487,سيدي ورياش,Sidi Ouriache,ولهاصة الغرابة,Oulhassa Gheraba,46,عين تيموشنت,Aïn Témouchent
1464,عين الأربعاء,Ain El Arbaa,عين الأربعاء,Ain Larbaa,46,عين تيموشنت,Aïn Témouchent
1475,المساعيد,El Messaid,العامرية,El Amria,46,عين تيموشنت,Aïn Témouchent
1480,وادي برقش,Oued Berkeche,حمام بوحجر,Hammam Bou Hadjar,46,عين تيموشنت,Aïn Témouchent
1485,سيدي بن عدة,Sidi Ben Adda,عين تموشنت,Ain Temouchent,46,عين تيموشنت,Aïn Témouchent
1466,عين تموشنت,Ain Temouchent,عين تموشنت,Ain Temouchent,46,عين تيموشنت,Aïn Témouchent
1470,بوزجار,Bouzedjar,العامرية,El Amria,46,عين تيموشنت,Aïn Témouchent
1477,حمام بوحجر,Hammam Bou Hadjar,حمام بوحجر,Hammam Bou Hadjar,46,عين تيموشنت,Aïn Témouchent
1493,ضاية بن ضحوة,Dhayet Bendhahoua,ضاية بن ضحوة,Dhayet Ben Dhahoua,47,غرداية,Ghardaïa
1500,المنصورة,Mansoura,المنصورة,Mansourah,47,غرداية,Ghardaïa
1494,العطف,El Atteuf,بونورة,Bounoura,47,غرداية,Ghardaïa
1492,بونورة,Bounoura,بونورة,Bounoura,47,غرداية,Ghardaïa
1503,زلفانة,Zelfana,زلفانة,Zelfana,47,غرداية,Ghardaïa
1497,القرارة,El Guerrara,القرارة,El Guerrara,47,غرداية,Ghardaïa
1502,سبسب,Sebseb,متليلي,Metlili,47,غرداية,Ghardaïa
1501,متليلي,Metlili,متليلي,Metlili,47,غرداية,Ghardaïa
1491,بريان,Berriane,بريان,Berriane,47,غرداية,Ghardaïa
1496,غرداية,Ghardaia,غرداية,Ghardaia,47,غرداية,Ghardaïa
1516,القطار,El-Guettar,مازونة,Mazouna,48,غليزان,Relizane
1530,أولاد يعيش,Ouled Aiche,عمي موسى,Ammi Moussa,48,غليزان,Relizane
1509,بني درقن,Beni Dergoun,زمورة,Zemmoura,48,غليزان,Relizane
1511,دار بن عبد الله,Dar Ben Abdelah,زمورة,Zemmoura,48,غليزان,Relizane
1541,زمورة,Zemmoura,زمورة,Zemmoura,48,غليزان,Relizane
1512,جديوية,Djidiouia,جديوية,Djidiouia,48,غليزان,Relizane
1519,حمري,Hamri,جديوية,Djidiouia,48,غليزان,Relizane
1507,بلعسل بوزقزة,Belaassel Bouzagza,المطمر,El Matmar,48,غليزان,Relizane
1517,المطمر,El-Matmar,المطمر,El Matmar,48,غليزان,Relizane
1534,سيدي  خطاب,Sidi Khettab,المطمر,El Matmar,48,غليزان,Relizane
1537,سيدي امحمد بن عودة,Sidi M'hamed Benaouda,المطمر,El Matmar,48,غليزان,Relizane
1505,عين طارق,Ain-Tarek,عين طارق,Ain Tarek,48,غليزان,Relizane
1518,حد الشكالة,Had Echkalla,عين طارق,Ain Tarek,48,غليزان,Relizane
1515,الولجة,El Ouldja,عمي موسى,Ammi Moussa,48,غليزان,Relizane
1522,مازونة,Mazouna,مازونة,Mazouna,48,غليزان,Relizane
1504,عين الرحمة,Ain Rahma,يلل,Yellel,48,غليزان,Relizane
1520,القلعة,Kalaa,يلل,Yellel,48,غليزان,Relizane
1538,سيدي سعادة,Sidi Saada,يلل,Yellel,48,غليزان,Relizane
1540,يلل,Yellel,يلل,Yellel,48,غليزان,Relizane
1539,سوق الحد,Souk El Had,الرمكة,Ramka,48,غليزان,Relizane
1524,منداس,Mendes,منداس,Mendes,48,غليزان,Relizane
1528,وادي السلام,Oued Essalem,منداس,Mendes,48,غليزان,Relizane
1535,سيدي لزرق,Sidi Lazreg,منداس,Mendes,48,غليزان,Relizane
1506,عمي موسى,Ammi Moussa,عمي موسى,Ammi Moussa,48,غليزان,Relizane
1526,واريزان,Ouarizane,وادي رهيو,Oued Rhiou,48,غليزان,Relizane
1525,مرجة سيدي عابد,Merdja Sidi Abed,وادي رهيو,Oued Rhiou,48,غليزان,Relizane
1531,أولاد سيدي الميهوب,Ouled Sidi Mihoub,جديوية,Djidiouia,48,غليزان,Relizane
1508,بن داود,Bendaoud,غليزان,Relizane,48,غليزان,Relizane
1529,وادي رهيو,Oued-Rhiou,وادي رهيو,Oued Rhiou,48,غليزان,Relizane
1513,الحاسي,El Hassi,عمي موسى,Ammi Moussa,48,غليزان,Relizane
1536,سيدي أمحمد بن علي,Sidi M'hamed Benali,سيدي أمحمد بن علي,Sidi M'hamed Ben Ali,48,غليزان,Relizane
1523,مديونة,Mediouna,سيدي أمحمد بن علي,Sidi M'hamed Ben Ali,48,غليزان,Relizane
1510,بني زنطيس,Beni Zentis,سيدي أمحمد بن علي,Sidi M'hamed Ben Ali,48,غليزان,Relizane
1527,وادي الجمعة,Oued El Djemaa,الحمادنة,El H'madna,48,غليزان,Relizane
1521,لحلاف,Lahlef,وادي رهيو,Oued Rhiou,48,غليزان,Relizane
1533,غليزان,Relizane,غليزان,Relizane,48,غليزان,Relizane
1514,الحمادنة,El H'madna,الحمادنة,El H'madna,48,غليزان,Relizane
1532,الرمكة,Ramka,الرمكة,Ramka,48,غليزان,Relizane
25,تنركوك,Tinerkouk,تنركوك,Tinerkouk,49,تيميمون,Timimoun
24,تيميمون,Timimoun,تيميمون,Timimoun,49,تيميمون,Timimoun
15,أولاد السعيد,Ouled Said,تيميمون,Timimoun,49,تيميمون,Timimoun
12,المطارفة,Metarfa,أوقروت,Aougrout,49,تيميمون,Timimoun
19,طالمين,Talmine,شروين,Charouine,49,تيميمون,Timimoun
14,أولاد عيسى,Ouled Aissa,شروين,Charouine,49,تيميمون,Timimoun
7,شروين,Charouine,شروين,Charouine,49,تيميمون,Timimoun
3,أوقروت,Aougrout,أوقروت,Aougrout,49,تيميمون,Timimoun
8,دلدول,Deldoul,أوقروت,Aougrout,49,تيميمون,Timimoun
11,قصر قدور,Ksar Kaddour,تنركوك,Tinerkouk,49,تيميمون,Timimoun
23,تيمياوين,Timiaouine,برج باجي مختار,Bordj Badji Mokhtar,50,برج باجي مختار,Bordj Badji Mokhtar
5,برج باجي مختار,Bordj Badji Mokhtar,برج باجي مختار,Bordj Badji Mokhtar,50,برج باجي مختار,Bordj Badji Mokhtar
258,رأس الميعاد,Ras El Miad,سيدي  خالد,Sidi Khaled,51,أولاد جلال,Ouled Djellal
232,بسباس,Besbes,سيدي  خالد,Sidi Khaled,51,أولاد جلال,Ouled Djellal
259,سيدي  خالد,Sidi Khaled,سيدي  خالد,Sidi Khaled,51,أولاد جلال,Ouled Djellal
240,الدوسن,Doucen,أولاد جلال,Ouled Djellal,51,أولاد جلال,Ouled Djellal
237,الشعيبة,Chaiba,أولاد جلال,Ouled Djellal,51,أولاد جلال,Ouled Djellal
255,أولاد جلال,Ouled Djellal,أولاد جلال,Ouled Djellal,51,أولاد جلال,Ouled Djellal
265,بني عباس,Beni-Abbes,بني عباس,Beni Abbes,52,بني عباس,Béni Abbès
282,تامترت,Tamtert,بني عباس,Beni Abbes,52,بني عباس,Béni Abbès
271,إقلي,Igli,إقلي,Igli,52,بني عباس,Béni Abbès
269,الواتة,El Ouata,الواتة,El Ouata,52,بني عباس,Béni Abbès
279,أولاد خضير,Ouled-Khodeir,أولاد خضير,Ouled Khodeir,52,بني عباس,Béni Abbès
273,كرزاز,Kerzaz,كرزاز,Kerzaz,52,بني عباس,Béni Abbès
283,تيمودي,Timoudi,كرزاز,Kerzaz,52,بني عباس,Béni Abbès
274,القصابي,Ksabi,أولاد خضير,Ouled Khodeir,52,بني عباس,Béni Abbès
266,بن يخلف,Beni-Ikhlef,كرزاز,Kerzaz,52,بني عباس,Béni Abbès
360,إينغر,Inghar,إينغر,In Ghar,53,عين صالح,In Salah
357,عين صالح,Ain Salah,عين صالح,In Salah,53,عين صالح,In Salah
358,فقارة الزوى,Foggaret Ezzoua,عين صالح,In Salah,53,عين صالح,In Salah
363,تين زواتين,Tin Zouatine,تين زواتين,Tin Zouatine,54,عين قزام,In Guezzam
356,عين قزام,Ain Guezzam,عين قزام,In Guezzam,54,عين قزام,In Guezzam
1107,تماسين,Temacine,تماسين,Temacine,55,تقرت,Touggourt
1104,سيدي سليمان,Sidi Slimane,المقارين,Megarine,55,تقرت,Touggourt
1097,المقارين,Megarine,المقارين,Megarine,55,تقرت,Touggourt
1099,النزلة,Nezla,تقرت,Touggourt,55,تقرت,Touggourt
1091,بلدة اعمر,Blidet Amor,تماسين,Temacine,55,تقرت,Touggourt
1106,تبسبست,Tebesbest,تقرت,Touggourt,55,تقرت,Touggourt
1108,تقرت,Touggourt,تقرت,Touggourt,55,تقرت,Touggourt
1105,الطيبات,Taibet,الطيبات,Taibet,55,تقرت,Touggourt
1092,العالية,El Alia,الحجيرة,El-Hadjira,55,تقرت,Touggourt
1094,الحجيرة,El-Hadjira,الحجيرة,El-Hadjira,55,تقرت,Touggourt
1090,بن ناصر,Benaceur,الطيبات,Taibet,55,تقرت,Touggourt
1098,المنقر,M'naguer,الطيبات,Taibet,55,تقرت,Touggourt
1109,الزاوية العابدية,Zaouia El Abidia,تقرت,Touggourt,55,تقرت,Touggourt
1161,جانت,Djanet,جانت,Djanet,56,جانت,Djanet
1158,برج الحواس,Bordj El Haouass,جانت,Djanet,56,جانت,Djanet
1296,أم الطيور,Oum Touyour,المغير,El Meghaier,57,المغير,El Meghaier
1300,سيدي عمران,Sidi Amrane,جامعة,Djamaa,57,المغير,El Meghaier
1293,المرارة,M'rara,جامعة,Djamaa,57,المغير,El Meghaier
1281,جامعة,Djamaa,جامعة,Djamaa,57,المغير,El Meghaier
1306,تندلة,Tenedla,جامعة,Djamaa,57,المغير,El Meghaier
1284,المغير,El-M'ghaier,المغير,El Meghaier,57,المغير,El Meghaier
1303,سطيل,Still,المغير,El Meghaier,57,المغير,El Meghaier
1302,سيدي خليل,Sidi Khelil,المغير,El Meghaier,57,المغير,El Meghaier
1495,المنيعة,El Meniaa,المنيعة,El Menia,58,المنيعة,El Menia
1499,حاسي القارة,Hassi Gara,المنيعة,El Menia,58,المنيعة,El Menia
1498,حاسي الفحل,Hassi Fehal,المنصورة,Mansourah,58,المنيعة,El Menia
